# Wamoduck reference quasi-static gait / 参考准静态步态 | units: q in rad, tau in N.m, position in m | step_len=0.01 m, step_time=1.0 s, speed=0.01 m/s, foot_lift=0.0045 m, swing_window=0.3, stance_width=0.165 m | kinematic IK plan, not a trained policy and not hardware data
t_s,q_left_hip_yaw,q_left_hip_roll,q_left_hip_pitch,q_left_knee,q_left_ankle,q_right_hip_yaw,q_right_hip_roll,q_right_hip_pitch,q_right_knee,q_right_ankle,q_neck_pitch,q_head_pitch,q_head_yaw,q_head_roll,q_mouth,tau_left_hip_yaw,tau_left_hip_roll,tau_left_hip_pitch,tau_left_knee,tau_left_ankle,tau_right_hip_yaw,tau_right_hip_roll,tau_right_hip_pitch,tau_right_knee,tau_right_ankle,tau_neck_pitch,tau_head_pitch,tau_head_yaw,tau_head_roll,tau_mouth,base_x,base_y,base_z,base_roll_rad
5.380000,-0.019500,-0.020730,0.144122,-0.334947,0.190344,-0.231986,0.010314,0.346279,-0.467685,0.123644,0.000000,0.000000,0.000000,0.000000,0.000000,0.035698,0.109517,-0.757526,1.694904,-0.936090,1.000118,-0.086204,-1.703590,2.450200,-0.763984,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.033800,0.000000,0.169618,-0.000000
5.400000,-0.016936,-0.020969,0.145501,-0.335733,0.189798,-0.222969,0.012275,0.345952,-0.474558,0.131181,0.000000,0.000000,0.000000,0.000000,0.000000,0.022309,0.110592,-0.763670,1.698453,-0.933772,0.950019,-0.095509,-1.683420,2.455066,-0.790365,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.034000,0.000000,0.169618,-0.000000
5.420000,-0.014376,-0.021201,0.146870,-0.336497,0.189242,-0.213438,0.014177,0.343715,-0.478297,0.137557,0.000000,0.000000,0.000000,0.000000,0.000000,0.008940,0.111631,-0.769769,1.701899,-0.931403,0.898750,-0.104067,-1.655738,2.443805,-0.808415,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.034200,0.000000,0.169618,-0.000000
5.440000,-0.011820,-0.021425,0.148231,-0.337240,0.188674,-0.203587,0.015858,0.339159,-0.478169,0.142189,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004408,0.112634,-0.775822,1.705242,-0.928980,0.848592,-0.111064,-1.617862,2.413580,-0.816601,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.034400,0.000000,0.169618,-0.000000
5.460000,-0.009269,-0.021643,0.149582,-0.337962,0.188095,-0.194908,0.017322,0.331079,-0.474277,0.146426,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017469,0.113578,-0.782091,1.708503,-0.926261,0.807431,-0.116564,-1.564694,2.366786,-0.822606,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.034600,0.000000,0.169618,-0.000000
5.480000,-0.006722,-0.021853,0.150924,-0.338662,0.187506,-0.186748,0.018674,0.321034,-0.467662,0.149982,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030207,0.114463,-0.788609,1.711684,-0.923211,0.771993,-0.121192,-1.504696,2.309750,-0.825602,0.000000,0.000000,0.000000,0.000000,0.000000,0.034800,0.000000,0.169618,-0.000000
5.500000,-0.004178,-0.022057,0.152256,-0.339341,0.186906,-0.178246,0.019821,0.310440,-0.458726,0.151704,0.000000,0.000000,0.000000,0.000000,0.000000,-0.042891,0.115309,-0.795113,1.714763,-0.920078,0.737127,-0.124556,-1.443403,2.242175,-0.819125,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.035000,0.000000,0.169618,-0.000000
5.520000,-0.001639,-0.022253,0.153579,-0.339999,0.186295,-0.168616,0.020728,0.300180,-0.447355,0.150576,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055554,0.116119,-0.801571,1.717739,-0.916891,0.697953,-0.126497,-1.384100,2.162228,-0.797790,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.035200,0.000000,0.169618,-0.000000
5.540000,0.000896,-0.022442,0.154892,-0.340636,0.185673,-0.159453,0.021444,0.289342,-0.434245,0.148253,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068197,0.116894,-0.807980,1.720609,-0.913650,0.662232,-0.127361,-1.323318,2.075543,-0.771015,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.035400,0.000000,0.169618,-0.000000
5.560000,0.003427,-0.022624,0.156196,-0.341252,0.185041,-0.152504,0.021966,0.277000,-0.420187,0.146382,0.000000,0.000000,0.000000,0.000000,0.000000,-0.080818,0.117634,-0.814339,1.723369,-0.910351,0.638633,-0.127241,-1.257066,1.987177,-0.747618,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.035600,0.000000,0.169618,-0.000000
5.580000,0.005979,-0.022802,0.157539,-0.341954,0.184458,-0.147224,0.022436,0.264885,-0.406766,0.145056,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093533,0.118350,-0.820899,1.726558,-0.907287,0.624351,-0.126865,-1.194167,1.905419,-0.728189,0.000000,0.000000,0.000000,0.000000,0.000000,0.035800,0.000000,0.169618,-0.000000
5.600000,0.008537,-0.022974,0.158892,-0.342679,0.183888,-0.142132,0.022747,0.254308,-0.393604,0.142428,0.000000,0.000000,0.000000,0.000000,0.000000,-0.106271,0.119036,-0.827517,1.729861,-0.904282,0.611858,-0.125750,-1.141373,1.828785,-0.703713,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.036000,0.000000,0.169618,-0.000000
5.620000,0.011092,-0.023138,0.160238,-0.343388,0.183310,-0.137024,0.022901,0.246222,-0.381674,0.138510,0.000000,0.000000,0.000000,0.000000,0.000000,-0.118996,0.119687,-0.834099,1.733089,-0.901241,0.599977,-0.123932,-1.103416,1.762166,-0.674255,0.000000,0.000000,0.000000,0.000000,0.000000,0.036200,0.000000,0.169618,-0.000000
5.640000,0.013644,-0.023296,0.161575,-0.344079,0.182723,-0.133419,0.022959,0.239678,-0.371595,0.134906,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131613,0.120297,-0.840723,1.736225,-0.898064,0.596104,-0.121789,-1.075672,1.708939,-0.648088,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.036400,0.000000,0.169618,-0.000000
5.660000,0.016192,-0.023446,0.162904,-0.344750,0.182126,-0.131389,0.022881,0.234879,-0.363625,0.131592,0.000000,0.000000,0.000000,0.000000,0.000000,-0.144035,0.120861,-0.847466,1.739264,-0.894669,0.599595,-0.119221,-1.060112,1.670780,-0.624630,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.036600,0.000000,0.169618,-0.000000
5.680000,0.018737,-0.023590,0.164224,-0.345402,0.181519,-0.131003,0.022790,0.232394,-0.358720,0.129161,0.000000,0.000000,0.000000,0.000000,0.000000,-0.156356,0.121384,-0.854240,1.742204,-0.891143,0.610297,-0.116777,-1.059368,1.651775,-0.606217,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.036800,0.000000,0.169618,-0.000000
5.700000,0.021279,-0.023726,0.165534,-0.346036,0.180903,-0.132343,0.022623,0.232143,-0.356788,0.127492,0.000000,0.000000,0.000000,0.000000,0.000000,-0.168662,0.121873,-0.860967,1.745051,-0.887572,0.629522,-0.114135,-1.071275,1.650608,-0.593095,0.000000,0.000000,-0.000000,0.000000,0.000000,0.037000,0.000000,0.169618,-0.000000
5.720000,0.023816,-0.023856,0.166836,-0.346650,0.180277,-0.134557,0.022413,0.233018,-0.356361,0.126212,0.000000,0.000000,0.000000,0.000000,0.000000,-0.180839,0.122321,-0.867751,1.747799,-0.883843,0.653984,-0.111534,-1.088923,1.659774,-0.584701,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.037200,0.000000,0.169618,-0.000000
5.740000,0.026351,-0.023978,0.168129,-0.347245,0.179641,-0.136768,0.022197,0.233879,-0.355912,0.124923,0.000000,0.000000,0.000000,0.000000,0.000000,-0.193057,0.122737,-0.874435,1.750454,-0.880123,0.678824,-0.109151,-1.106627,1.671288,-0.578654,0.000000,0.000000,-0.000000,0.000000,0.000000,0.037400,0.000000,0.169618,-0.000000
5.760000,0.028882,-0.024094,0.169412,-0.347820,0.178996,-0.138976,0.021974,0.234726,-0.355441,0.123625,0.000000,0.000000,0.000000,0.000000,0.000000,-0.205431,0.123130,-0.880916,1.753018,-0.876521,0.702051,-0.106957,-1.125481,1.684265,-0.572991,0.000000,0.000000,-0.000000,0.000000,0.000000,0.037600,0.000000,0.169618,-0.000000
5.780000,0.031409,-0.024202,0.170687,-0.348377,0.178341,-0.141182,0.021745,0.235558,-0.354948,0.122317,0.000000,0.000000,0.000000,0.000000,0.000000,-0.217773,0.123487,-0.887320,1.755423,-0.872837,0.722950,-0.104872,-1.145005,1.697290,-0.566675,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.037800,0.000000,0.169618,-0.000000
5.800000,0.033933,-0.024303,0.171951,-0.348914,0.177676,-0.143385,0.021510,0.236375,-0.354433,0.120999,0.000000,0.000000,0.000000,0.000000,0.000000,-0.230080,0.123807,-0.893633,1.757641,-0.869057,0.742728,-0.102874,-1.163388,1.709642,-0.560750,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.038000,0.000000,0.169618,-0.000000
5.820000,0.036454,-0.024398,0.173206,-0.349431,0.177002,-0.145585,0.021268,0.237178,-0.353896,0.119672,0.000000,0.000000,0.000000,0.000000,0.000000,-0.242366,0.124092,-0.899883,1.759734,-0.865213,0.762354,-0.101024,-1.179175,1.720775,-0.556221,0.000000,0.000000,0.000000,-0.000000,0.000000,0.038200,0.000000,0.169618,-0.000000
5.840000,0.038971,-0.024485,0.174452,-0.349929,0.176317,-0.147783,0.021020,0.237967,-0.353336,0.118335,0.000000,0.000000,0.000000,0.000000,0.000000,-0.254635,0.124342,-0.906080,1.761725,-0.861320,0.781078,-0.099286,-1.192474,1.729942,-0.552214,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.038400,0.000000,0.169618,-0.000000
5.860000,0.041330,-0.024556,0.175833,-0.350408,0.175475,-0.149978,0.020767,0.238740,-0.352754,0.116988,0.000000,0.000000,0.000000,0.000000,0.000000,-0.266112,0.124508,-0.912951,1.763620,-0.856636,0.797873,-0.097648,-1.203942,1.736811,-0.547769,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.038600,0.000000,0.169618,-0.000000
5.880000,0.043543,-0.024610,0.177332,-0.350858,0.174482,-0.152171,0.020506,0.239499,-0.352149,0.115632,0.000000,0.000000,0.000000,0.000000,0.000000,-0.276859,0.124593,-0.920408,1.765372,-0.851201,0.812581,-0.096058,-1.213047,1.740463,-0.542419,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.038800,0.000000,0.169618,-0.000000
5.900000,0.045752,-0.024657,0.178820,-0.351289,0.173480,-0.154360,0.020240,0.240243,-0.351522,0.114266,0.000000,0.000000,0.000000,0.000000,0.000000,-0.287388,0.124666,-0.928110,1.767964,-0.846354,0.825226,-0.094483,-1.219389,1.740382,-0.535992,0.000000,-0.000000,0.000000,0.000000,0.000000,0.039000,0.000000,0.169618,-0.000000
5.920000,0.047960,-0.024699,0.180296,-0.351700,0.172469,-0.156547,0.019968,0.240972,-0.350872,0.112890,0.000000,0.000000,0.000000,0.000000,0.000000,-0.297281,0.124765,-0.936650,1.773242,-0.843336,0.836308,-0.092941,-1.223635,1.737494,-0.528821,0.000000,0.000000,0.000000,-0.000000,0.000000,0.039200,0.000000,0.169618,-0.000000
5.940000,0.049974,-0.024721,0.181936,-0.352084,0.171263,-0.158731,0.019689,0.241686,-0.350199,0.111504,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305360,0.124889,-0.947269,1.782179,-0.841903,0.846855,-0.091392,-1.227126,1.733582,-0.521363,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.039400,0.000000,0.169618,-0.000000
5.960000,0.052272,-0.024756,0.183304,-0.352457,0.170326,-0.160912,0.019404,0.242385,-0.349504,0.110109,0.000000,0.000000,0.000000,0.000000,0.000000,-0.313938,0.125148,-0.957471,1.794207,-0.843999,0.857389,-0.089812,-1.230538,1.729555,-0.513856,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.039600,0.000000,0.169618,-0.000000
5.980000,0.054567,-0.024783,0.184660,-0.352810,0.169379,-0.163091,0.019113,0.243069,-0.348787,0.108703,0.000000,0.000000,0.000000,0.000000,0.000000,-0.321600,0.125406,-0.968141,1.808584,-0.847901,0.867909,-0.088204,-1.233872,1.725412,-0.506301,-0.000000,0.000000,0.000000,0.000000,0.000000,0.039800,0.000000,0.169618,-0.000000
